,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,ContinentName,cluster_final
2403,S,F,70000.0,5.0,2.0,Partial College,Professional,North America,0.0
2404,M,M,130000.0,2.0,4.0,Partial College,Professional,Europe,0.0
2405,M,M,110000.0,2.0,4.0,Partial College,Professional,Europe,0.0
2406,M,M,130000.0,2.0,4.0,Partial College,Professional,Europe,0.0
2407,S,F,150000.0,2.0,4.0,High School,Professional,Europe,0.0
2408,M,F,170000.0,2.0,3.0,Bachelors,Management,Europe,0.0
2409,M,M,110000.0,3.0,4.0,Partial College,Professional,Europe,0.0
2410,M,F,110000.0,3.0,4.0,Partial College,Professional,Europe,0.0
2411,M,F,130000.0,3.0,4.0,Partial College,Professional,Europe,0.0
2412,M,M,130000.0,3.0,4.0,Partial College,Professional,Europe,0.0
2413,M,M,60000.0,2.0,0.0,Graduate Degree,Management,North America,2.0
2414,M,M,80000.0,3.0,0.0,Graduate Degree,Management,North America,2.0
2415,S,M,100000.0,1.0,1.0,Graduate Degree,Management,North America,0.0
2416,S,M,110000.0,1.0,2.0,Graduate Degree,Management,North America,0.0
2417,M,M,110000.0,1.0,2.0,Graduate Degree,Management,North America,0.0
2418,M,M,90000.0,4.0,4.0,Partial College,Professional,North America,0.0
2419,M,F,90000.0,5.0,5.0,Partial College,Professional,North America,4.0
2420,M,F,120000.0,3.0,2.0,Bachelors,Management,North America,0.0
2421,M,F,130000.0,2.0,2.0,Graduate Degree,Management,North America,0.0
2422,S,F,160000.0,0.0,0.0,Graduate Degree,Management,North America,0.0
2423,S,M,80000.0,4.0,3.0,Bachelors,Management,North America,0.0
2424,M,F,90000.0,5.0,5.0,Partial College,Professional,North America,4.0
2425,M,M,90000.0,5.0,5.0,Partial College,Professional,North America,4.0
2426,S,F,110000.0,3.0,2.0,Bachelors,Management,North America,0.0
2427,S,M,130000.0,2.0,2.0,Bachelors,Management,North America,0.0
2428,M,M,130000.0,3.0,2.0,Bachelors,Management,North America,0.0
2429,M,F,150000.0,2.0,0.0,Bachelors,Management,North America,0.0
2430,M,M,150000.0,2.0,0.0,Bachelors,Management,North America,0.0
2431,M,M,70000.0,3.0,2.0,Partial College,Professional,North America,0.0
2432,S,M,80000.0,3.0,0.0,Partial College,Professional,North America,0.0
2433,S,F,90000.0,2.0,1.0,Partial College,Professional,North America,0.0
2434,S,F,50000.0,2.0,0.0,Graduate Degree,Management,North America,2.0
2435,M,F,70000.0,4.0,0.0,Graduate Degree,Management,North America,2.0
2436,S,F,90000.0,0.0,0.0,Partial College,Professional,North America,0.0
2437,M,M,90000.0,0.0,0.0,Partial College,Professional,North America,0.0
2438,S,F,90000.0,0.0,0.0,Partial College,Professional,North America,0.0
2439,M,M,110000.0,4.0,2.0,Bachelors,Management,North America,0.0
2440,S,F,80000.0,5.0,4.0,Partial College,Professional,North America,4.0
2441,M,M,90000.0,5.0,4.0,Partial College,Professional,North America,4.0
2442,S,F,90000.0,5.0,4.0,Partial College,Professional,North America,4.0
2443,M,F,100000.0,1.0,2.0,Partial College,Professional,North America,0.0
2444,S,F,110000.0,1.0,3.0,Bachelors,Management,North America,0.0
2445,M,M,120000.0,1.0,3.0,Partial College,Professional,North America,0.0
2446,S,F,120000.0,1.0,3.0,Partial College,Professional,North America,0.0
2447,M,F,130000.0,1.0,2.0,Bachelors,Management,North America,0.0
2448,M,F,130000.0,1.0,2.0,Bachelors,Management,North America,0.0
2449,S,M,80000.0,5.0,4.0,Partial College,Professional,North America,4.0
2450,S,F,90000.0,4.0,3.0,High School,Professional,North America,0.0
2451,M,F,110000.0,1.0,3.0,Partial College,Professional,North America,0.0
2452,M,F,130000.0,1.0,3.0,Bachelors,Management,North America,0.0
2453,M,F,130000.0,1.0,3.0,Bachelors,Management,North America,0.0
2454,M,M,130000.0,1.0,3.0,Bachelors,Management,North America,0.0
2455,M,F,130000.0,3.0,3.0,Bachelors,Management,North America,0.0
2456,S,F,80000.0,2.0,0.0,Partial High School,Skilled Manual,North America,0.0
2457,M,M,60000.0,2.0,0.0,High School,Professional,North America,0.0
2458,M,F,60000.0,2.0,0.0,High School,Professional,North America,0.0
2459,M,M,60000.0,2.0,0.0,High School,Professional,North America,0.0
2460,S,F,80000.0,2.0,0.0,Partial High School,Skilled Manual,North America,0.0
2461,S,M,130000.0,2.0,3.0,Graduate Degree,Management,North America,0.0
2462,S,M,50000.0,2.0,0.0,Graduate Degree,Management,North America,2.0
2463,M,F,60000.0,2.0,0.0,Graduate Degree,Management,North America,2.0
2464,M,F,70000.0,4.0,0.0,Graduate Degree,Management,North America,2.0
2465,M,F,100000.0,2.0,2.0,Graduate Degree,Management,North America,0.0
2466,M,M,80000.0,5.0,4.0,Partial College,Professional,North America,4.0
2467,S,M,90000.0,4.0,3.0,High School,Professional,North America,0.0
2468,S,F,100000.0,3.0,2.0,Partial College,Professional,North America,0.0
2469,S,M,100000.0,0.0,3.0,Partial College,Professional,North America,0.0
2470,S,F,100000.0,0.0,3.0,Partial College,Professional,North America,0.0
2471,M,M,120000.0,1.0,3.0,High School,Professional,North America,0.0
2472,M,M,80000.0,2.0,0.0,Partial High School,Skilled Manual,North America,0.0
2473,M,M,80000.0,3.0,0.0,Partial High School,Skilled Manual,North America,0.0
2474,M,F,60000.0,2.0,0.0,Partial High School,Skilled Manual,North America,0.0
2475,M,M,60000.0,2.0,0.0,Partial High School,Skilled Manual,North America,0.0
2476,M,M,60000.0,2.0,0.0,Partial High School,Skilled Manual,North America,0.0
2477,M,F,70000.0,3.0,1.0,High School,Professional,North America,0.0
2478,S,F,70000.0,3.0,1.0,High School,Professional,North America,0.0
2479,S,F,70000.0,3.0,0.0,Graduate Degree,Management,North America,2.0
2480,S,F,70000.0,3.0,0.0,Graduate Degree,Management,North America,2.0
2481,M,M,70000.0,3.0,0.0,Graduate Degree,Management,North America,2.0
2482,M,F,40000.0,3.0,0.0,Partial College,Professional,North America,0.0
2483,M,M,40000.0,3.0,0.0,Partial College,Professional,North America,0.0
2484,S,M,110000.0,2.0,3.0,Graduate Degree,Management,North America,0.0
2485,M,M,130000.0,2.0,3.0,Graduate Degree,Management,North America,0.0
2486,S,F,130000.0,2.0,3.0,Bachelors,Management,North America,0.0
2487,M,F,150000.0,1.0,3.0,Graduate Degree,Management,North America,0.0
2488,M,F,120000.0,2.0,4.0,Graduate Degree,Management,North America,0.0
2489,M,F,90000.0,5.0,0.0,Bachelors,Management,North America,3.0
2490,M,M,120000.0,2.0,4.0,Graduate Degree,Management,North America,0.0
2491,M,F,120000.0,2.0,4.0,Graduate Degree,Management,North America,0.0
2492,M,M,130000.0,2.0,3.0,Bachelors,Management,North America,0.0
2493,M,F,10000.0,1.0,0.0,Graduate Degree,Manual,Europe,0.0
2494,S,M,10000.0,1.0,0.0,Graduate Degree,Manual,Europe,0.0
2495,M,M,20000.0,1.0,0.0,Graduate Degree,Clerical,Europe,0.0
2496,M,M,20000.0,1.0,0.0,Graduate Degree,Clerical,Europe,0.0
2497,M,F,20000.0,1.0,0.0,Graduate Degree,Clerical,Europe,0.0
2498,S,M,30000.0,4.0,0.0,Graduate Degree,Clerical,Europe,2.0
2499,S,F,30000.0,4.0,0.0,Graduate Degree,Clerical,Europe,2.0
2500,M,F,10000.0,1.0,0.0,Bachelors,Manual,Europe,0.0
2501,M,M,10000.0,1.0,0.0,Bachelors,Manual,Europe,0.0
2502,S,F,10000.0,1.0,0.0,Bachelors,Manual,Europe,0.0
2503,M,M,10000.0,1.0,0.0,Partial College,Manual,Europe,0.0
2504,M,F,10000.0,2.0,0.0,Partial College,Manual,Europe,0.0
2505,M,F,10000.0,2.0,0.0,Partial College,Manual,Europe,0.0
2506,S,M,10000.0,2.0,0.0,Partial College,Manual,Europe,0.0
2507,M,F,10000.0,2.0,0.0,Partial College,Manual,Europe,0.0
2508,M,F,20000.0,1.0,0.0,Graduate Degree,Clerical,Europe,0.0
2509,M,M,30000.0,1.0,0.0,Graduate Degree,Clerical,Europe,0.0
2510,M,M,10000.0,2.0,0.0,Partial College,Manual,Europe,0.0
2511,S,M,10000.0,2.0,0.0,Partial College,Manual,Europe,0.0
2512,M,F,10000.0,2.0,0.0,Partial College,Manual,Europe,0.0
2513,M,F,30000.0,1.0,0.0,Bachelors,Clerical,Europe,0.0
2514,S,F,10000.0,3.0,0.0,Partial College,Manual,Europe,0.0
2515,M,F,20000.0,1.0,0.0,Partial College,Manual,Europe,0.0
2516,M,M,30000.0,1.0,0.0,Bachelors,Clerical,Europe,0.0
2517,S,M,30000.0,1.0,0.0,Bachelors,Clerical,Europe,0.0
2518,S,M,10000.0,0.0,0.0,Partial College,Manual,Asia,0.0
2519,S,M,10000.0,0.0,0.0,Partial College,Manual,Asia,0.0
2520,S,F,10000.0,0.0,0.0,Partial College,Manual,Asia,0.0
2521,S,F,10000.0,0.0,0.0,Partial College,Manual,Asia,0.0
2522,S,M,10000.0,0.0,0.0,High School,Manual,Asia,0.0
2523,S,F,10000.0,0.0,0.0,High School,Manual,Asia,0.0
2524,M,F,20000.0,0.0,0.0,Bachelors,Clerical,Asia,0.0
2525,M,F,20000.0,0.0,0.0,Bachelors,Clerical,Asia,0.0
2526,M,F,20000.0,0.0,0.0,Bachelors,Clerical,Asia,0.0
2527,M,F,20000.0,0.0,0.0,Partial College,Manual,Asia,0.0
2528,M,F,20000.0,0.0,0.0,Partial College,Manual,Asia,0.0
2529,S,F,20000.0,0.0,0.0,Partial College,Manual,Asia,0.0
2530,M,F,40000.0,1.0,0.0,Graduate Degree,Clerical,Europe,0.0
2531,M,M,30000.0,4.0,0.0,Graduate Degree,Clerical,Europe,2.0
2532,M,F,30000.0,4.0,0.0,Graduate Degree,Clerical,Europe,2.0
2533,S,M,30000.0,4.0,0.0,Graduate Degree,Clerical,Europe,2.0
2534,M,F,30000.0,3.0,0.0,Graduate Degree,Clerical,Europe,2.0
2535,S,M,20000.0,1.0,1.0,Partial College,Manual,Europe,0.0
2536,S,F,10000.0,1.0,1.0,High School,Manual,Europe,0.0
2537,S,F,10000.0,1.0,1.0,High School,Manual,Europe,0.0
2538,S,F,20000.0,2.0,0.0,Partial College,Manual,Europe,0.0
2539,S,M,30000.0,3.0,0.0,Graduate Degree,Clerical,Europe,2.0
2540,M,F,40000.0,3.0,0.0,Graduate Degree,Clerical,Europe,2.0
2541,M,F,40000.0,3.0,0.0,Graduate Degree,Clerical,Europe,2.0
2542,M,F,30000.0,1.0,0.0,Bachelors,Clerical,Europe,0.0
2543,S,M,30000.0,1.0,0.0,Bachelors,Clerical,Europe,0.0
2544,S,F,20000.0,0.0,0.0,Partial College,Manual,Europe,0.0
2545,M,M,30000.0,0.0,0.0,Bachelors,Clerical,Europe,0.0
2546,M,M,30000.0,0.0,0.0,Bachelors,Clerical,Europe,0.0
2547,S,F,10000.0,2.0,2.0,High School,Manual,Europe,0.0
2548,M,F,30000.0,0.0,0.0,Bachelors,Clerical,Europe,0.0
2549,S,M,10000.0,2.0,2.0,High School,Manual,Europe,0.0
2550,S,M,20000.0,0.0,0.0,Partial College,Manual,Europe,0.0
2551,M,M,30000.0,0.0,0.0,Bachelors,Clerical,Europe,0.0
2552,S,M,30000.0,0.0,0.0,Bachelors,Clerical,Europe,0.0
2553,M,F,30000.0,1.0,0.0,Bachelors,Clerical,Europe,0.0
2554,M,F,30000.0,1.0,0.0,Bachelors,Clerical,Europe,0.0
2555,M,F,40000.0,0.0,0.0,Graduate Degree,Clerical,Europe,0.0
2556,S,F,40000.0,0.0,0.0,Graduate Degree,Clerical,Europe,0.0
2557,M,F,40000.0,0.0,0.0,Graduate Degree,Clerical,Europe,0.0
2558,M,F,40000.0,0.0,0.0,Graduate Degree,Clerical,Europe,0.0
2559,S,F,50000.0,0.0,0.0,Graduate Degree,Skilled Manual,Europe,0.0
2560,M,M,50000.0,0.0,0.0,Graduate Degree,Skilled Manual,Europe,0.0
2561,M,M,50000.0,0.0,0.0,Graduate Degree,Skilled Manual,Europe,0.0
2562,S,M,50000.0,0.0,0.0,Graduate Degree,Skilled Manual,Europe,0.0
2563,M,M,50000.0,0.0,0.0,Graduate Degree,Skilled Manual,Europe,0.0
2564,M,F,10000.0,3.0,0.0,Partial College,Manual,Europe,0.0
2565,M,F,10000.0,3.0,0.0,Partial College,Manual,Europe,0.0
2566,S,F,10000.0,3.0,0.0,High School,Manual,Europe,0.0
2567,M,F,10000.0,4.0,0.0,High School,Manual,Europe,0.0
2568,M,M,10000.0,4.0,0.0,High School,Manual,Europe,0.0
2569,S,M,10000.0,2.0,2.0,High School,Manual,Europe,0.0
2570,S,M,10000.0,2.0,2.0,High School,Manual,Europe,0.0
2571,M,M,10000.0,2.0,2.0,High School,Manual,Europe,0.0
2572,S,M,10000.0,3.0,3.0,High School,Manual,Europe,0.0
2573,M,M,20000.0,1.0,1.0,Partial College,Manual,Europe,0.0
2574,S,F,20000.0,1.0,1.0,Partial College,Manual,Europe,0.0
2575,M,F,70000.0,5.0,1.0,High School,Professional,Europe,0.0
2576,S,F,160000.0,3.0,4.0,Bachelors,Management,Europe,0.0
2577,M,M,70000.0,5.0,1.0,High School,Professional,Europe,0.0
2578,M,M,70000.0,5.0,1.0,High School,Professional,Europe,0.0
2579,M,M,110000.0,3.0,4.0,Bachelors,Management,Europe,0.0
2580,M,F,110000.0,3.0,4.0,Bachelors,Management,Europe,0.0
2581,M,M,130000.0,4.0,4.0,Partial College,Professional,Europe,0.0
2582,M,F,130000.0,4.0,4.0,Partial College,Professional,Europe,0.0
2583,S,M,90000.0,3.0,1.0,High School,Professional,Europe,0.0
2584,S,M,70000.0,4.0,3.0,High School,Professional,Europe,0.0
2585,M,F,80000.0,4.0,2.0,Partial College,Professional,Europe,0.0
2586,M,M,80000.0,4.0,2.0,Partial College,Professional,Europe,0.0
2587,S,F,100000.0,3.0,4.0,High School,Professional,Europe,0.0
2588,M,F,130000.0,3.0,4.0,Partial College,Professional,Europe,0.0
2589,S,M,90000.0,4.0,2.0,Partial College,Professional,Europe,0.0
2590,M,M,170000.0,0.0,5.0,Bachelors,Management,Europe,0.0
2591,M,F,170000.0,0.0,5.0,Bachelors,Management,Europe,0.0
2592,M,F,70000.0,5.0,2.0,Partial High School,Skilled Manual,Europe,0.0
2593,S,F,100000.0,3.0,4.0,Partial College,Professional,Europe,0.0
2594,M,F,100000.0,3.0,4.0,Partial College,Professional,Europe,0.0
2595,S,M,70000.0,5.0,2.0,Partial High School,Skilled Manual,Europe,0.0
2596,M,M,80000.0,4.0,1.0,High School,Professional,Europe,0.0
2597,M,M,90000.0,4.0,1.0,High School,Professional,Europe,0.0
2598,M,M,120000.0,4.0,5.0,Partial College,Professional,Europe,4.0
2599,M,F,120000.0,4.0,5.0,Partial College,Professional,Europe,4.0
2600,M,F,170000.0,4.0,5.0,Partial College,Professional,Europe,4.0
2601,M,F,100000.0,3.0,4.0,Partial College,Management,Europe,0.0
2602,M,F,110000.0,4.0,5.0,Partial College,Management,Europe,4.0
2603,M,F,120000.0,4.0,5.0,Partial College,Management,Europe,4.0
2604,M,M,130000.0,4.0,5.0,High School,Management,Europe,4.0
2605,M,M,80000.0,5.0,1.0,High School,Management,Europe,0.0
2606,M,M,100000.0,3.0,4.0,Partial College,Management,Europe,0.0
2607,S,M,110000.0,4.0,5.0,High School,Management,Europe,4.0
2608,M,F,120000.0,4.0,5.0,High School,Management,Europe,4.0
2609,M,M,150000.0,5.0,5.0,High School,Management,Europe,4.0
2610,M,M,80000.0,5.0,1.0,High School,Management,Europe,0.0
2611,M,M,90000.0,4.0,1.0,High School,Management,Europe,0.0
2612,M,F,130000.0,5.0,5.0,Partial High School,Professional,Europe,4.0
2613,M,M,60000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
2614,S,F,60000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
2615,S,F,60000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
2616,M,M,70000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
2617,M,M,70000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
2618,S,M,70000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
2619,M,M,70000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
2620,S,M,70000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
2621,M,F,60000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
2622,M,M,70000.0,0.0,0.0,Partial High School,Professional,Asia,1.0
2623,M,M,80000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
2624,S,F,80000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
2625,M,M,90000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
2626,M,M,90000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
2627,M,F,80000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
2628,M,F,110000.0,0.0,5.0,Partial College,Management,Asia,6.0
2629,M,F,90000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
2630,S,F,90000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
2631,M,M,90000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
2632,S,F,90000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
2633,S,M,90000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
2634,M,F,100000.0,0.0,5.0,High School,Management,Asia,6.0
2635,M,M,80000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
2636,M,M,90000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
2637,M,F,110000.0,0.0,5.0,Partial College,Management,Asia,6.0
2638,S,F,110000.0,0.0,5.0,High School,Management,Asia,6.0
2639,M,M,100000.0,0.0,5.0,High School,Management,Asia,6.0
2640,M,F,100000.0,0.0,5.0,High School,Management,Asia,6.0
2641,S,M,90000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
2642,M,F,100000.0,0.0,5.0,High School,Management,Asia,6.0
2643,S,M,100000.0,0.0,5.0,Partial High School,Professional,Asia,7.0
2644,M,F,100000.0,0.0,5.0,Partial High School,Professional,Asia,7.0
2645,S,M,100000.0,0.0,5.0,Partial High School,Professional,Asia,7.0
2646,M,M,110000.0,0.0,5.0,High School,Management,Asia,6.0
2647,S,M,120000.0,0.0,5.0,Partial High School,Professional,Asia,7.0
2648,S,M,120000.0,0.0,5.0,Partial High School,Professional,Asia,7.0
2649,M,F,110000.0,0.0,5.0,Partial High School,Professional,Asia,7.0
2650,M,M,110000.0,0.0,5.0,Partial High School,Management,Asia,7.0
2651,M,M,120000.0,0.0,5.0,Partial High School,Management,Asia,7.0
2652,M,F,90000.0,5.0,0.0,Bachelors,Management,North America,3.0
2653,M,M,90000.0,5.0,0.0,Bachelors,Management,North America,3.0
2654,M,M,100000.0,2.0,3.0,Graduate Degree,Management,North America,0.0
2655,M,M,100000.0,2.0,3.0,Graduate Degree,Management,North America,0.0
2656,M,F,110000.0,2.0,4.0,Graduate Degree,Management,North America,0.0
2657,S,F,110000.0,2.0,4.0,Graduate Degree,Management,North America,0.0
2658,M,M,130000.0,2.0,3.0,Bachelors,Management,North America,0.0
2659,M,M,130000.0,2.0,3.0,Bachelors,Management,North America,0.0
2660,M,M,70000.0,5.0,0.0,Bachelors,Management,North America,3.0
2661,M,M,40000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
2662,S,M,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
2663,S,M,10000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
2664,S,M,10000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
2665,M,F,10000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
2666,S,F,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
2667,S,M,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
2668,M,M,60000.0,5.0,5.0,Bachelors,Professional,Asia,4.0
2669,M,F,60000.0,3.0,2.0,Bachelors,Professional,Asia,0.0
2670,S,F,60000.0,3.0,2.0,Bachelors,Professional,Asia,0.0
2671,S,M,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
2672,S,M,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
2673,S,F,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
2674,S,M,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
2675,S,M,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
2676,M,M,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
2677,S,F,30000.0,0.0,0.0,High School,Manual,Europe,0.0
2678,M,M,40000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
2679,M,F,40000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
2680,M,F,40000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
2681,S,M,30000.0,0.0,0.0,High School,Manual,Europe,0.0
2682,S,M,30000.0,0.0,0.0,High School,Manual,Europe,0.0
2683,S,F,30000.0,0.0,0.0,High School,Manual,Europe,0.0
2684,S,M,10000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
2685,M,F,40000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
2686,M,M,40000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
2687,M,M,40000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
2688,S,M,50000.0,0.0,0.0,Graduate Degree,Skilled Manual,Europe,0.0
2689,S,F,50000.0,0.0,0.0,Graduate Degree,Skilled Manual,Europe,0.0
2690,S,F,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
2691,S,F,40000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
2692,M,M,40000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
2693,S,M,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
2694,S,F,30000.0,0.0,0.0,High School,Manual,Europe,0.0
2695,S,M,30000.0,0.0,0.0,High School,Manual,Europe,0.0
2696,S,F,40000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
2697,S,M,40000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
2698,S,F,40000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
2699,S,F,40000.0,3.0,3.0,Partial College,Clerical,North America,0.0
2700,S,M,40000.0,3.0,3.0,Partial College,Clerical,North America,0.0
2701,S,F,40000.0,3.0,3.0,Partial College,Clerical,North America,0.0
2702,S,F,40000.0,3.0,3.0,Partial College,Clerical,North America,0.0
2703,S,F,30000.0,0.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
2704,S,F,30000.0,0.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
2705,S,M,30000.0,0.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
2706,S,F,40000.0,3.0,3.0,Partial College,Clerical,North America,0.0
2707,M,M,40000.0,4.0,4.0,Partial College,Clerical,North America,0.0
